,name,label1,tag1,label2,tag2,label3,tag3,label4,tag4,label5,tag5,label6,tag6,label7,tag7,label8,tag8,label9,tag9,label10,tag10
15121,Sriraam Natarajan,Networking and Internet Architecture,cs.NI,,,Machine Learning,cs.LG,,,,,,,,,,,,,,
15122,Sriram Chellappan,,,,,,,,,,,,,,,,,,,,
15123,Sriram Kailasam,,,,,,,,,,,,,,,,,,,,
15124,Sriram Sankaranarayanan 0001,Optimization and Control,math.OC,,,,,,,Numerical Analysis,math.NA,,,,,,,,,,
15125,Sriram Sankararaman,,,,,,,Populations and Evolution,q-bio.PE,,,,,,,,,,,,
15126,Sriram Subramanian,,,,,Optics,physics.optics,Fluid Dynamics,physics.flu-dyn,,,,,,,,,,,,
15127,Sriram V. Pemmaraju,Materials Science,cond-mat.mtrl-sci,"Distributed, Parallel, and Cluster Computing",cs.DC,,,,,Networking and Internet Architecture,cs.NI,,,,,,,,,,
15128,Srivas Chennu,,,,,,,,,,,,,,,,,,,,
15129,Stacey D. Scott,,,,,,,Fluid Dynamics,physics.flu-dyn,,,,,,,,,,,,
15130,Stacy C. Marsella,Computational Finance,q-fin.CP,,,,,,,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15131,Stacy M. Branham,,,,,,,,,,,,,,,,,,,,
15132,Stacy Marsella,Computational Finance,q-fin.CP,,,,,,,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15133,Stacy Patterson,Optimization and Control,math.OC,Multiagent Systems,cs.MA,Optimization and Control,math.OC,,,Disordered Systems and Neural Networks,cond-mat.dis-nn,,,,,,,,,,
15134,Staffan Björk,Cellular Automata and Lattice Gases,nlin.CG,,,Cellular Automata and Lattice Gases,nlin.CG,,,,,,,,,,,,,,
15135,Stan Ahalt,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15136,Stan Klasa,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15137,Stan Matwin,,,,,,,,,Machine Learning,cs.LG,,,,,,,,,,
15138,Stan Sclaroff,,,,,,,,,,,,,,,,,,,,
15139,Stan Szpakowicz,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15140,Stan Z. Li,Computer Vision and Pattern Recognition,cs.CV,Computers and Society,cs.CY,Computers and Society,cs.CY,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15141,Stan Zdonik,,,Databases,cs.DB,,,,,,,,,,,,,,,,
15142,Stanislav Zivny,Discrete Mathematics,cs.DM,Computational Complexity,cs.CC,Computational Complexity,cs.CC,Computational Complexity,cs.CC,Computational Complexity,cs.CC,,,,,,,,,,
15143,Stanislaw Jarecki,,,,,,,,,,,,,,,,,,,,
15144,Stanislaw P. Radziszowski,Combinatorics,math.CO,,,,,,,,,,,,,,,,,,
15145,Stanislaw Szpakowicz,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15146,Stanley A. Wileman,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15147,Stanley B. Zdonik,,,Databases,cs.DB,,,,,,,,,,,,,,,,
15148,Stanley C. Ahalt,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15149,Stanley C. Eisenstat,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15150,Stanley Williamson,History and Philosophy of Physics,physics.hist-ph,,,Condensed Matter,cond-mat,,,,,,,,,,,,,,
15151,Stathes Hadjiefthymiades,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15152,Stavros G. Kolliopoulos,Data Structures and Algorithms,cs.DS,Instrumentation and Methods for Astrophysics,astro-ph.IM,,,,,,,,,,,,,,,,
15153,Stavros Pouloukas,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15154,Stavros Toumpis,Networking and Internet Architecture,cs.NI,,,Networking and Internet Architecture,cs.NI,,,,,,,,,,,,,,
15155,Stavros Tripakis,,,,,Formal Languages and Automata Theory,cs.FL,Software Engineering,cs.SE,Physics and Society,physics.soc-ph,,,,,,,,,,
15156,Steen Markvorsen,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15157,Stefan Arnborg,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15158,Stefan Biffl,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15159,Stefan Brunthaler,,,,,,,,,,,,,,,,,,,,
15160,Stefan C. Kremer,,,,,Machine Learning,cs.LG,,,Systems and Control,eess.SY,,,,,,,,,,
15161,Stefan Decker,,,Artificial Intelligence,cs.AI,,,,,,,,,,,,,,,,
15162,Stefan Dziembowski,Cryptography and Security,cs.CR,Cryptography and Security,cs.CR,,,Information Theory,cs.IT,Analysis of PDEs,math.AP,,,,,,,,,,
15163,Stefan Engblom,Numerical Analysis,math.NA,,,,,,,Statistical Mechanics,cond-mat.stat-mech,,,,,,,,,,
15164,Stefan Funke,,,Data Structures and Algorithms,cs.DS,,,,,,,,,,,,,,,,
15165,Stefan Gumhold,,,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,,,,,
15166,Stefan Göller,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15167,Stefan Haar,,,,,Formal Languages and Automata Theory,cs.FL,,,,,,,,,,,,,,
15168,Stefan Horst Sommer,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15169,Stefan Kahrs,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15170,Stefan Katzenbeisser 0001,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15171,Stefan Kiefer,Logic in Computer Science,cs.LO,,,,,Numerical Analysis,math.NA,Discrete Mathematics,cs.DM,,,,,,,,,,
15172,Stefan Kopp,,,,,,,,,,,,,,,,,,,,
15173,Stefan Kowalewski,,,,,,,,,,,,,,,,,,,,
15174,Stefan Kratsch,Logic in Computer Science,cs.LO,Data Structures and Algorithms,cs.DS,Data Structures and Algorithms,cs.DS,Data Structures and Algorithms,cs.DS,Analysis of PDEs,math.AP,,,,,,,,,,
15175,Stefan Langerman,,,,,,,Neural and Evolutionary Computing,cs.NE,Computational Geometry,cs.CG,,,,,,,,,,
15176,Stefan Lee,Computer Vision and Pattern Recognition,cs.CV,,,Computer Vision and Pattern Recognition,cs.CV,Artificial Intelligence,cs.AI,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15177,Stefan Leue,,,,,,,Artificial Intelligence,cs.AI,Databases,cs.DB,,,,,,,,,,
15178,Stefan Leutenegger,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,,,,,,,,,
15179,Stefan M. Schmid,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15180,Stefan Manegold,,,,,Databases,cs.DB,,,,,,,,,,,,,,
15181,Stefan Mangard,,,Cryptography and Security,cs.CR,,,,,Populations and Evolution,q-bio.PE,,,,,,,,,,
15182,Stefan Marr,"Distributed, Parallel, and Cluster Computing",cs.DC,,,,,,,,,,,,,,,,,,
15183,Stefan Monnier,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15184,Stefan Müller 0002,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15185,Stefan Nilsson,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15186,Stefan Nürnberger,,,,,,,,,,,,,,,,,,,,
15187,Stefan Pickl,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15188,Stefan Resmerita,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15189,Stefan Roth 0001,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,,,,,,,,,
15190,Stefan Savage,,,Cryptography and Security,cs.CR,,,,,,,,,,,,,,,,
15191,Stefan Schlobach,,,,,,,,,,,,,,,,,,,,
15192,Stefan Schmid 0001,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15193,Stefan Schwoon,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15194,Stefan Seipel,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15195,Stefan Szeider,Discrete Mathematics,cs.DM,,,Data Structures and Algorithms,cs.DS,Artificial Intelligence,cs.AI,,,,,,,,,,,,
15196,Stefan Tai,"Distributed, Parallel, and Cluster Computing",cs.DC,,,"Distributed, Parallel, and Cluster Computing",cs.DC,,,Machine Learning,cs.LG,,,,,,,,,,
15197,Stefan Vandewalle,Numerical Analysis,math.NA,High Energy Astrophysical Phenomena,astro-ph.HE,,,,,,,,,,,,,,,,
15198,Stefan Wagner 0001,Software Engineering,cs.SE,Image and Video Processing,eess.IV,,,Software Engineering,cs.SE,Human-Computer Interaction,cs.HC,,,,,,,,,,
15199,Stefan Wolf 0001,Pattern Formation and Solitons,nlin.PS,,,Networking and Internet Architecture,cs.NI,Optics,physics.optics,,,,,,,,,,,,
15200,Stefan Wolfgang Pickl,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15201,Stefan Woltran,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15202,Stefan Wuchty,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15203,Stefanie Jegelka,Computer Vision and Pattern Recognition,cs.CV,Machine Learning,cs.LG,,,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15204,Stefanie Mueller 0001,,,,,Soft Condensed Matter,cond-mat.soft,,,,,,,,,,,,,,
15205,Stefanie Müller 0001,,,,,Soft Condensed Matter,cond-mat.soft,,,,,,,,,,,,,,
15206,Stefanie N. Lindstaedt,,,,,,,,,,,,,,,,,,,,
15207,Stefanie N. Lindstädt,,,,,,,,,,,,,,,,,,,,
15208,Stefanie Rinderle,,,,,,,,,,,,,,,,,,,,
15209,Stefanie Rinderle-Ma,,,,,,,,,,,,,,,,,,,,
15210,Stefanie Sabrina Jegelka,Computer Vision and Pattern Recognition,cs.CV,Machine Learning,cs.LG,,,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15211,Stefanie Tellex,,,,,Machine Learning,cs.LG,,,Computation and Language,cs.CL,,,,,,,,,,
15212,Stefano Bregni,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15213,Stefano Ceri,,,"Computational Engineering, Finance, and Science",cs.CE,"Distributed, Parallel, and Cluster Computing",cs.DC,,,,,,,,,,,,,,
15214,Stefano Chessa,,,,,,,,,,,,,,,,,,,,
15215,Stefano Ermon,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15216,Stefano Lonardi,,,Populations and Evolution,q-bio.PE,,,,,Machine Learning,cs.LG,,,,,,,,,,
15217,Stefano Padilla,,,,,,,,,,,,,,,,,,,,
15218,Stefano Pirandola,Mesoscale and Nanoscale Physics,cond-mat.mes-hall,Quantum Physics,quant-ph,Quantum Physics,quant-ph,Quantum Physics,quant-ph,Quantum Physics,quant-ph,,,,,,,,,,
15219,Stefano Ricciardi,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15220,Stefano Soatto,,,,,Multimedia,cs.MM,,,,,,,,,,,,,,
15221,Stefano Tessaro,Information Theory,cs.IT,,,,,,,Cryptography and Security,cs.CR,,,,,,,,,,
15222,Stefano Vissicchio,,,Networking and Internet Architecture,cs.NI,,,,,,,,,,,,,,,,
15223,Stefano Zanero,Cryptography and Security,cs.CR,,,Information Retrieval,cs.IR,,,,,,,,,,,,,,
15224,Stefanos D. Kollias,Human-Computer Interaction,cs.HC,Machine Learning,cs.LG,,,,,,,,,,,,,,,,
15225,Stefanos Kaxiras,,,Signal Processing,eess.SP,,,Hardware Architecture,cs.AR,,,,,,,,,,,,
15226,Stefanos P. Zafeiriou,,,,,Computer Vision and Pattern Recognition,cs.CV,,,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15227,Stefanos Zafeiriou,,,,,Computer Vision and Pattern Recognition,cs.CV,,,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15228,Steffen Becker,,,,,,,,,,,,,,,,,,,,
15229,Steffen Bondorf,,,Networking and Internet Architecture,cs.NI,,,,,,,,,,,,,,,,
15230,Steffen Friedrich,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15231,Steffen Heber,,,,,,,,,Data Structures and Algorithms,cs.DS,,,,,,,,,,
15232,Steffen Hölldobler,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15233,Steffen Rothkugel,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15234,Steffen Staab,Artificial Intelligence,cs.AI,Software Engineering,cs.SE,Computers and Society,cs.CY,Logic in Computer Science,cs.LO,Artificial Intelligence,cs.AI,,,,,,,,,,
15235,Steffen van Bakel,,,Logic in Computer Science,cs.LO,,,Logic in Computer Science,cs.LO,,,,,,,,,,,,
15236,Stelian Coros,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15237,Stelios Asteriadis,,,,,Computer Vision and Pattern Recognition,cs.CV,Multimedia,cs.MM,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15238,Stenio F. L. Fernandes,Cryptography and Security,cs.CR,,,,,,,,,,,,,,,,,,
15239,Stenio Fernandes,Cryptography and Security,cs.CR,,,,,,,,,,,,,,,,,,
15240,Stenio Flavio Fernandes,Cryptography and Security,cs.CR,,,,,,,,,,,,,,,,,,
15241,Stephan Chalup,,,,,,,,,,,,,,,,,,,,
15242,Stephan Günnemann,Databases,cs.DB,Computer Vision and Pattern Recognition,cs.CV,,,,,Machine Learning,stat.ML,,,,,,,,,,
15243,Stephan Kreutzer,Computer Science and Game Theory,cs.GT,Logic in Computer Science,cs.LO,,,Cosmology and Nongalactic Astrophysics,astro-ph.CO,Data Structures and Algorithms,cs.DS,,,,,,,,,,
15244,Stephan Mandt,Quantum Gases,cond-mat.quant-gas,Machine Learning,cs.LG,Information Retrieval,cs.IR,Machine Learning,cs.LG,Statistical Mechanics,cond-mat.stat-mech,,,,,,,,,,
15245,Stephan Olariu,,,,,Data Structures and Algorithms,cs.DS,,,,,,,,,,,,,,
15246,Stephan Vogel,,,Computation and Language,cs.CL,Computation and Language,cs.CL,,,,,,,,,,,,,,
15247,Stephane Durocher,,,,,Data Structures and Algorithms,cs.DS,,,,,,,,,,,,,,
15248,Stephanie Forrest,"Distributed, Parallel, and Cluster Computing",cs.DC,,,Cryptography and Security,cs.CR,Neural and Evolutionary Computing,cs.NE,Cryptography and Security,cs.CR,,,,,,,,,,
15249,Stephanie Ludi,,,,,,,Physics Education,physics.ed-ph,,,,,,,,,,,,
15250,Stephanie Weirich,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15251,Stephen A. Brewster,,,,,,,,,,,,,,,,,,,,
15252,Stephen A. Edwards,,,Audio and Speech Processing,eess.AS,Software Engineering,cs.SE,Computers and Society,cs.CY,,,,,,,,,,,,
15253,Stephen A. Fenner,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15254,Stephen A. Ward,,,,,,,,,,,,,,,,,,,,
15255,Stephen Alstrup,,,Data Structures and Algorithms,cs.DS,Mesoscale and Nanoscale Physics,cond-mat.mes-hall,Probability,math.PR,Data Structures and Algorithms,cs.DS,,,,,,,,,,
15256,Stephen B. Furber,,,Operating Systems,cs.OS,,,,,,,,,,,,,,,,
15257,Stephen Bedrick,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,Computer Vision and Pattern Recognition,cs.CV,,,,,,,,,,
15258,Stephen Blackburn,,,,,,,,,,,,,,,,,,,,
15259,Stephen Brookes,,,,,,,,,,,,,,,,,,,,
15260,Stephen Brooks,Numerical Analysis,math.NA,,,Computation,stat.CO,Machine Learning,stat.ML,Machine Learning,stat.ML,,,,,,,,,,
15261,Stephen C. Y. Lu,,,,,,,,,,,,,,,,,,,,
15262,Stephen Cameron,,,,,,,,,,,,,,,,,,,,
15263,Stephen Chong,,,,,Programming Languages,cs.PL,,,Programming Languages,cs.PL,,,,,,,,,,
